developername,sourceentitydevelopername,status,targetentitydevelopername,fieldmappings.developername,fieldmappings.sourcefielddevelopername,fieldmappings.targetfielddevelopername
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,dat_clet_crto__c_fieldmap_Data_Coleta_Cart_o__c,dat_clet_crto__c,Data_Coleta_Cart_o__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_titr_ccre__c_fieldmap_ind_titr_ccre__c,ind_titr_ccre__c,ind_titr_ccre__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,num_cont_crto__c_fieldmap_Chave_Produto__c,num_cont_crto__c,Chave_Produto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,KQ_num_cont_crto__c_fieldmap_KQ_Chave_Produto__c,KQ_num_cont_crto__c,KQ_Chave_Produto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,num_cont_crto__c_fieldmap_num_cont_crto__c,num_cont_crto__c,num_cont_crto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,KQ_num_cont_crto__c_fieldmap_KQ_num_cont_crto__c,KQ_num_cont_crto__c,KQ_num_cont_crto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_soli_desb__c_fieldmap_Solicita_o_Desbloqueio__c,ind_soli_desb__c,Solicita_o_Desbloqueio__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,cod_chav_coro_clie_upper__c_fieldmap_cod_chav_coro_clie_upper__c,cod_chav_coro_clie_upper__c,cod_chav_coro_clie_upper__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_tipo_bloq_crto__c_fieldmap_ind_tipo_bloq_crto__c,ind_tipo_bloq_crto__c,ind_tipo_bloq_crto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,num_crto_4_ulti__c_fieldmap_num_crto__c,num_crto_4_ulti__c,num_crto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_bloq_copr_onln__c_fieldmap_Indicador_Bloqueio_Compra_Online__c,ind_bloq_copr_onln__c,Indicador_Bloqueio_Compra_Online__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,qtd_dia_soli_desb__c_fieldmap_dias_soli_desblo_cart__c,qtd_dia_soli_desb__c,dias_soli_desblo_cart__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,qtd_dia_atrs_entg_crto__c_fieldmap_Quantidade_Dia_Atraso_Entrega_Cart_o__c,qtd_dia_atrs_entg_crto__c,Quantidade_Dia_Atraso_Entrega_Cart_o__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,cod_tipo_acao_cada_crto__c_fieldmap_Indicador_Tipo_Cadastro_Carto__c,cod_tipo_acao_cada_crto__c,Indicador_Tipo_Cadastro_Carto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,dat_emis_plas_crto__c_fieldmap_dat_emis_plas_crto__c,dat_emis_plas_crto__c,dat_emis_plas_crto__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_desb_crto__c_fieldmap_Indicador_Desbloqueio_Cart_o__c,ind_desb_crto__c,Indicador_Desbloqueio_Cart_o__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,ind_cont_nova__c_fieldmap_Indicador_Conta_Nova__c,ind_cont_nova__c,Indicador_Conta_Nova__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,cod_situ_desb_modu__c_fieldmap_Situa_o_Desbloqueio_Modular__c,cod_situ_desb_modu__c,Situa_o_Desbloqueio_Modular__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,dat_expe_crto__c_fieldmap_Data_Expedi_o_Cart_o__c,dat_expe_crto__c,Data_Expedi_o_Cart_o__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,cod_moti_mrcc_audt__c_fieldmap_cod_moti_mrcc_audt__c,cod_moti_mrcc_audt__c,cod_moti_mrcc_audt__c
tbhf9060_ccre_crto_v2_map_Cadastro_Cartao_de_Credito_1738070458041,tbhf9060_ccre_crto_v2__dll,ACTIVE,Cadastro_Cartao_de_Credito__dlm,des_stat_entg_crto__c_fieldmap_Descri_o_Status_Entrega_Cart_o__c,des_stat_entg_crto__c,Descri_o_Status_Entrega_Cart_o__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_cod_chav_coro_clie__c,COD_CHAV_CORO_CLIE__c,cod_chav_coro_clie__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,KQ_COD_CHAV_CORO_CLIE__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_COD_CHAV_CORO_CLIE__c,KQ_cod_chav_coro_clie__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,DES_SITU_CADA_CHAV_DICT__c_fieldmap_des_situ_cada_chav_dict__c,DES_SITU_CADA_CHAV_DICT__c,des_situ_cada_chav_dict__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_ID__c,COD_CHAV_UNIC_RGTO__c,ID__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_ID__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_ID__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,DAT_POSE_CHAV_DICT__c_fieldmap_dat_pose_chav_dict__c,DAT_POSE_CHAV_DICT__c,dat_pose_chav_dict__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,DAT_CRIA_CHAV_DICT__c_fieldmap_dat_cria_chav_dict__c,DAT_CRIA_CHAV_DICT__c,dat_cria_chav_dict__c
tbhf9345_cada_chav_pix_map_Cadastro_Chave_PIX_1739196720428,tbhf9345_cada_chav_pix__dll,ACTIVE,Cadastro_Chave_PIX__dlm,COD_TIPO_CHAV_PIX__c_fieldmap_cod_tipo_chav_pix__c,COD_TIPO_CHAV_PIX__c,cod_tipo_chav_pix__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,IND_GLCO__c_fieldmap_IND_GLCO__c,IND_GLCO__c,IND_GLCO__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,IND_BMTA__c_fieldmap_IND_BMTA__c,IND_BMTA__c,IND_BMTA__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9517_CADA_GLCO_BMTA_map_Cadastro_Geolocalizacao_e_Biometria_1753381308795,TBHF9517_CADA_GLCO_BMTA__dll,ACTIVE,Cadastro_Geolocalizacao_e_Biometria__dlm,KQ_COD_CHAV_CORO_CLIE__c_fieldmap_KQ_COD_CHAV_CORO_CLIE__c,KQ_COD_CHAV_CORO_CLIE__c,KQ_COD_CHAV_CORO_CLIE__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,PCT_PARP_SCIO__c_fieldmap_pct_parp_scio__c,PCT_PARP_SCIO__c,pct_parp_scio__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,RANK_SCIO__c_fieldmap_rank_scio2__c,RANK_SCIO__c,rank_scio2__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_Id__c,COD_CHAV_UNIC_RGTO__c,Id__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_Id__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_Id__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,COD_CHAV_CORO_CLIE_SCIO__c_fieldmap_cod_chav_coro_clie__c,COD_CHAV_CORO_CLIE_SCIO__c,cod_chav_coro_clie__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,KQ_COD_CHAV_CORO_CLIE_SCIO__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_COD_CHAV_CORO_CLIE_SCIO__c,KQ_cod_chav_coro_clie__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_cod_chav_coro_clie_empr__c,COD_CHAV_CORO_CLIE__c,cod_chav_coro_clie_empr__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,KQ_COD_CHAV_CORO_CLIE__c_fieldmap_KQ_cod_chav_coro_clie_empr__c,KQ_COD_CHAV_CORO_CLIE__c,KQ_cod_chav_coro_clie_empr__c
TBHF9555_CADA_SCIO_PJUR_map_Cadastro_Socio_1756770232356,TBHF9555_CADA_SCIO_PJUR__dll,ACTIVE,Cadastro_Socio__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,dat_hor_atvc_etiq__c_fieldmap_dat_hor_atvc_etiq__c,dat_hor_atvc_etiq__c,dat_hor_atvc_etiq__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,cod_idef_soli_cntc__c_fieldmap_cod_idef_soli_cntc__c,cod_idef_soli_cntc__c,cod_idef_soli_cntc__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,dat_rfrc__c_fieldmap_dat_rfrc__c,dat_rfrc__c,dat_rfrc__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,txt_objt_ofrt_cntc__c_fieldmap_txt_objt_ofrt_cntc__c,txt_objt_ofrt_cntc__c,txt_objt_ofrt_cntc__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,txt_idef_plac_veic__c_fieldmap_txt_idef_plac_veic__c,txt_idef_plac_veic__c,txt_idef_plac_veic__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,dat_hor_cria_soli__c_fieldmap_dat_hor_cria_soli__c,dat_hor_cria_soli__c,dat_hor_cria_soli__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,cod_stat_etiq__c_fieldmap_cod_stat_etiq__c,cod_stat_etiq__c,cod_stat_etiq__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9397_CADA_TAG_ITAU_map_Cadastro_TAG_ITAU_1741799814906,TBHF9397_CADA_TAG_ITAU__dll,ACTIVE,Cadastro_TAG_ITAU__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,dat_atvc_tag__c_fieldmap_dat_atvc_tag__c,dat_atvc_tag__c,dat_atvc_tag__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,txt_stat_tag__c_fieldmap_txt_stat_tag__c,txt_stat_tag__c,txt_stat_tag__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,dat_pedi_rlzd__c_fieldmap_dat_pedi_rlzd__c,dat_pedi_rlzd__c,dat_pedi_rlzd__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,num_bin_crto__c_fieldmap_num_bin_crto__c,num_bin_crto__c,num_bin_crto__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,dat_ulti_tran_tag__c_fieldmap_dat_ulti_tran_tag__c,dat_ulti_tran_tag__c,dat_ulti_tran_tag__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9396_CADA_TAG_ITAU_CNER_map_Cadastro_TAG_ITAU_CONECTCAR_1741705656377,TBHF9396_CADA_TAG_ITAU_CNER__dll,ACTIVE,Cadastro_TAG_ITAU_CONECTCAR__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,num_idef_veic__c_fieldmap_num_idef_veic__c,num_idef_veic__c,num_idef_veic__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,num_chas_veic__c_fieldmap_num_chas_veic__c,num_chas_veic__c,num_chas_veic__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,des_marc_veic__c_fieldmap_des_marc_veic__c,des_marc_veic__c,des_marc_veic__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,des_mode_veic__c_fieldmap_des_mode_veic__c,des_mode_veic__c,des_mode_veic__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,sig_uf_emis_plac__c_fieldmap_sig_uf_emis_plac__c,sig_uf_emis_plac__c,sig_uf_emis_plac__c
TBHF9379_CADA_VEIC_DTRA_map_Cadastro_Veiculo_Detran_1739459516941,TBHF9379_CADA_VEIC_DTRA__dll,ACTIVE,Cadastro_Veiculo_Detran__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
